Indicator,GES_matrix,Country,MPROG,RLABO,HELCOM_subbasin,HELCOM_L3,HELCOM_L4,STATN,SD_StationCode,SD_StationName,SD_ReplacedBy_StationCode,SD_ReplacedBy_StationName,MYEAR,DATE,Latitude,Longitude,PURPM,FINFL,DEPHU,DEPHL,PARGROUP,PARAM,MATRX,BASIS,MUNIT,Value,QFLAG,VFLAG,DETLI,LMQNT,UNCRT,METCU,ALABO,METOA,SMTYP,DCFLGs,SMPNO,SUBNO,tblAnalysisID,tblParamID,tblSampleID,tblSpotID,tblUploadID
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,B-BIO,DRYWT%,SED2000,W,%,51.1,,,,,,,,,HP,,1,1,0,46756192,2084955,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,B-BIO,DRYWT%,SED2000,W,%,55,,,,,,,,,HP,,2,2,0,46756194,2084956,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,I-MET,AL,SED2000,D,mg/kg,42764.6,,A,,,,,,,HP,,1,1,0,46757365,2084955,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,I-MET,AL,SED2000,D,mg/kg,44804.4,,A,,,,,,,HP,,2,2,0,46757366,2084956,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,I-MET,LI,SED2000,D,mg/kg,19.6,,A,,,,,,,HP,,2,2,0,46757063,2084956,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,I-MET,LI,SED2000,D,mg/kg,21.8,,A,,,,,,,HP,,1,1,0,46757062,2084955,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,O-MAJ,CORG,SED2000,D,%,0.99,,A,,,,,,,HP,,2,2,0,46756414,2084956,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,O-MAJ,CORG,SED2000,D,%,1.22,,A,,,,,,,HP,,1,1,0,46756413,2084955,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,P-PHY,GSMF63,SED2000,D,%,71.9,,A,,,,,,,HP,,2,2,0,46756193,2084956,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,P-PHY,GSMF63,SED2000,D,%,77,,A,,,,,,,HP,,1,1,0,46756191,2084955,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,P-PHY,LOIGN,SED2000,D,%,4.42,,A,,,,,,,HP,,2,2,0,46756305,2084956,356571,10241
Supplemental,,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,P-PHY,LOIGN,SED2000,D,%,5.16,,A,,,,,,,HP,,1,1,0,46756316,2084955,356571,10241
TBT and imposex,Primary,Denmark,CEMP~NATL,NERI,Kattegat,SEA-001,SEA-001,DMU K3,537,DMU K3,537,DMU K3,2001,05/02/2001,56.45,11.63333333,S,,0,0.01,O-MET,TBTIN,SED2000,W,ug/kg,2.442,<,A,,,,,NERI,GC-PFPD,HP,,1,1,30943,20061057,293776,47569,6926
TBT and imposex,Primary,Denmark,CEMP~NATL,NERI,Kattegat,SEA-001,SEA-001,DMU K3,537,DMU K3,537,DMU K3,2001,05/02/2001,56.45,11.63333333,S,,0,0.01,O-MET,TBTIN,SED2000,W,ug/kg,2.442,<,A,,,,,NERI,GC-PFPD,HP,,2,2,30943,20061058,293777,47569,6926
TBT and imposex,Primary,Denmark,CEMP~NATL~COMB,NERI,Kattegat,SEA-001,SEA-001,DMU K3,537,DMU K3,537,DMU K3,2004,09/02/2004,56.45,11.63333333,S,,0,0.01,O-MET,TBTIN,SED2000,D,ug/kg,0.5,<,A,1,3,10.0031,U2,NERI,GC-PFPD,HP,,1,1,99546,34428640,1342613,150401,8813
TBT and imposex,Primary,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,O-MET,TBTIN,SED2000,D,mg/kg,1.0989,<,A,,,,,,,HP,,1,1,0,46756881,2084955,356571,10241
TBT and imposex,Primary,Denmark,CEMP~NATL~COMB,NERI,Kiel Bay,SEA-004,SEA-004,DMU K3,537,DMU K3,537,DMU K3,2008,08/02/2008,54.60183333,10.45,S,,0,0.01,O-MET,TBTIN,SED2000,D,mg/kg,1.1966,<,A,,,,,,,HP,,2,2,0,46756882,2084956,356571,10241
Metals,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,I-MET,CU,SED2000,W,ug/kg,9177.6,,A,,,,,NERI,AAS-GF,HP,,1,2,30852,20057810,293719,47559,6925
Metals,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,I-MET,CU,SED2000,D,ug/kg,25800,,A,2500,7500,4356.2,U2,NERI,AAS-GF,HP,,1,1,99521,34428526,1342618,150407,8813
Metals,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,CU,SED2000,D,ug/kg,37600,,A,,,,,,,HP,,1,1,0,46757189,2084981,356578,10241
Metals,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,CU,SED2000,D,ug/kg,46200,,A,,,,,,,HP,,2,2,0,46757195,2084982,356578,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,I-MET,CD,SED2000,W,ug/kg,146.3,,A,,,,,NERI,AAS-GF,HP,,1,2,30849,20057389,293719,47559,6925
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,I-MET,PB,SED2000,W,ug/kg,22656,,A,,,,,NERI,AAS-GF,HP,,1,2,30879,20059218,293719,47559,6925
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,I-MET,CD,SED2000,D,ug/kg,480,,A,60,180,212.6,U2,NERI,AAS-GF,HP,,1,1,99519,34428530,1342618,150407,8813
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,I-MET,PB,SED2000,D,ug/kg,54500,,A,1000,3000,5494.8,U2,NERI,AAS-GF,HP,,1,1,99542,34428525,1342618,150407,8813
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,CD,SED2000,D,ug/kg,500,,A,,,,,,,HP,,1,1,0,46756985,2084981,356578,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,CD,SED2000,D,ug/kg,508,,A,,,,,,,HP,,2,2,0,46756974,2084982,356578,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,PB,SED2000,D,ug/kg,65100,,A,,,,,,,HP,,1,1,0,46756576,2084981,356578,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,PB,SED2000,D,ug/kg,66600,,A,,,,,,,HP,,2,2,0,46756569,2084982,356578,10241
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,O-PAH,ANT,SED2000,W,ug/kg,35.7,,A,,,,,NERI,GC-MS,HP,,1,2,30829,20059239,293719,47559,6925
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,37.5,,A,0.5,1.5,18.8564,U2,NERI,GC-MS,HP,,1,1,99512,34428747,1342618,150407,8813
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,119.4,,A,,,,,,,HP,,1,1,0,46759035,2084981,356578,10241
PAHs (anthracene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,34,,A,,,,,,,HP,,2,2,0,46759055,2084982,356578,10241
PAHs (flouranthene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,O-PAH,FLU,SED2000,W,ug/kg,216.8,,A,,,,,NERI,GC-MS,HP,,1,2,30860,20059232,293719,47559,6925
PAHs (flouranthene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,O-PAH,FLU,SED2000,D,ug/kg,195.5,,A,10,30,109.7955,U2,NERI,GC-MS,HP,,1,1,99527,34428733,1342618,150407,8813
PAHs (flouranthene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-PAH,FLU,SED2000,D,ug/kg,198.7,,A,,,,,,,HP,,2,2,0,46759042,2084982,356578,10241
PAHs (flouranthene),Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-PAH,FLU,SED2000,D,ug/kg,199.3,,A,,,,,,,HP,,1,1,0,46759022,2084981,356578,10241
PBDE,Secondary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-BR,BD154,SED2000,D,ug/kg,0.0097,<,A,,,,,,,HP,,1,1,0,46761503,2084981,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,B-BIO,DRYWT%,SED2000,W,%,38.4,,,,,,,NERI,GRV,HP,,1,2,30858,20059241,293719,47559,6925
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,I-MET,AL,SED2000,W,%,5,,A,,,,,NERI,AAS-NO,HP,,1,2,30828,20058330,293719,47559,6925
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,I-MET,LI,SED2000,W,mg/kg,9.6,,A,,,,,NERI,AAS-AA,HP,,1,2,30867,20057440,293719,47559,6925
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,O-MAJ,CORG,SED2000,W,%,3.81,,A,,,,,NERI,CNA,HP,,1,2,30851,20057294,293719,47559,6925
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,P-PHY,LOIGN,SED2000,W,%,10.96,,A,,,,,NERI,GRV,HP,,1,2,30868,20057568,293719,47559,6925
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,B-BIO,DRYWT%,SED2000,W,%,28.5,,,1,3,10.875,U2,NERI,GRV,HP,,1,1,99525,34428523,1342618,150407,8813
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,I-MET,AL,SED2000,D,mg/kg,51714.6,,A,1000,3000,15546.5748,U2,NERI,AAS-NO,HP,,1,1,99511,34428524,1342618,150407,8813
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,I-MET,LI,SED2000,D,mg/kg,28.8,,A,1,3,6.4944,U2,NERI,AAS-AA,HP,,1,1,99530,34428527,1342618,150407,8813
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,P-PHY,GSMF63,SED2000,D,%,96.4,<,A,,,,,NERI,GC-PFPD,HP,,1,1,99546,34428521,1342618,150407,8813
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,P-PHY,LOIGN,SED2000,D,%,10.67,,A,0.1,0.3,1.0856,U2,NERI,GRV,HP,,1,1,99531,34428522,1342618,150407,8813
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,B-BIO,DRYWT%,SED2000,W,%,28.6,,,,,,,,,HP,,2,2,0,46756138,2084982,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,B-BIO,DRYWT%,SED2000,W,%,41.3,,,,,,,,,HP,,1,1,0,46756148,2084981,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,AL,SED2000,D,mg/kg,53911.5,,A,,,,,,,HP,,1,1,0,46757389,2084981,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,AL,SED2000,D,mg/kg,55924.8,,A,,,,,,,HP,,2,2,0,46757399,2084982,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,LI,SED2000,D,mg/kg,29.8,,A,,,,,,,HP,,2,2,0,46757082,2084982,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,I-MET,LI,SED2000,D,mg/kg,30.1,,A,,,,,,,HP,,1,1,0,46757076,2084981,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-MAJ,CORG,SED2000,D,%,1.64,,A,,,,,,,HP,,2,2,0,46756114,2084982,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-MAJ,CORG,SED2000,D,%,3.22,,A,,,,,,,HP,,1,1,0,46756113,2084981,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,P-PHY,GSMF63,SED2000,D,%,97.6,,A,,,,,,,HP,,1,1,0,46756147,2084981,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,P-PHY,GSMF63,SED2000,D,%,97.9,,A,,,,,,,HP,,2,2,0,46756137,2084982,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,P-PHY,LOIGN,SED2000,D,%,11.89,,A,,,,,,,HP,,1,1,0,46756330,2084981,356578,10241
Supplemental,,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,P-PHY,LOIGN,SED2000,D,%,13.05,,A,,,,,,,HP,,2,2,0,46756336,2084982,356578,10241
TBT and imposex,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2000,12/09/2000,54.30883333,11.55,T~S~E,,0,0.01,O-MET,TBTIN,SED2000,W,ug/kg,7.326,,A,,,,,NERI,GC-PFPD,HP,,1,2,30883,20058624,293719,47559,6925
TBT and imposex,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2004,17/02/2004,54.31483333,11.55,T~S~E,,0,0.01,O-MET,TBTIN,SED2000,D,ug/kg,1.4,<,A,1,3,10.0245,U2,NERI,GC-PFPD,HP,,1,1,99546,34428753,1342618,150407,8813
TBT and imposex,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-MET,TBTIN,SED2000,D,mg/kg,10.7448,,A,,,,,,,HP,,2,2,0,46756886,2084982,356578,10241
TBT and imposex,Primary,Denmark,NATL~COMB,NERI,Bay of Mecklenburg,SEA-005,SEA-005,DMU M2,538,DMU M2,538,DMU M2,2008,08/02/2008,54.30883333,11.55,T~S~E,,0,0.01,O-MET,TBTIN,SED2000,D,mg/kg,15.1404,,A,,,,,,,HP,,1,1,0,46756885,2084981,356578,10241
Metals,Primary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,I-MET,CU,SED2000,W,ug/kg,6032.4,,A,,,,,NERI,AAS-GF,HP,,2,2,30912,20060503,293790,47571,6926
Metals,Primary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,I-MET,CU,SED2000,W,ug/kg,6850,,A,,,,,NERI,AAS-GF,HP,,1,1,30912,20060502,293789,47571,6926
Metals,Primary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU Nb Ny,540,DMU NB ny,540,DMU NB ny,2008,08/02/2008,55.4,10.97166667,,,0,0.01,I-MET,CU,SED2000,D,ug/kg,21500,,A,,,,,,,HP,,1,1,0,46757171,2084963,356575,10241
Metals,Primary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU Nb Ny,540,DMU NB ny,540,DMU NB ny,2008,08/02/2008,55.4,10.97166667,,,0,0.01,I-MET,CU,SED2000,D,ug/kg,23000,,A,,,,,,,HP,,2,2,0,46757172,2084964,356575,10241
Metals,Primary,Denmark,NATL~COMB,NERI,Great Belt,SEA-002,SEA-002,DMU NB ny,540,DMU NB ny,540,DMU NB ny,2004,16/02/2004,55.4,10.975,S,,0,0.01,I-MET,CU,SED2000,D,ug/kg,10200,,A,2500,7500,2518.1,U2,NERI,AAS-GF,HP,,1,1,99521,34428535,1342617,150402,8813
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,I-MET,CD,SED2000,W,ug/kg,90,,A,,,,,NERI,AAS-GF,HP,,1,1,30909,20060250,293789,47571,6926
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,I-MET,CD,SED2000,W,ug/kg,91.9,,A,,,,,NERI,AAS-GF,HP,,2,2,30909,20060251,293790,47571,6926
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,I-MET,PB,SED2000,W,ug/kg,14441.2,,A,,,,,NERI,AAS-GF,HP,,2,2,30939,20060738,293790,47571,6926
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,I-MET,PB,SED2000,W,ug/kg,16850,,A,,,,,NERI,AAS-GF,HP,,1,1,30939,20060737,293789,47571,6926
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU Nb Ny,540,DMU NB ny,540,DMU NB ny,2008,08/02/2008,55.4,10.97166667,,,0,0.01,I-MET,CD,SED2000,D,ug/kg,200,,A,,,,,,,HP,,2,2,0,46756969,2084964,356575,10241
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU Nb Ny,540,DMU NB ny,540,DMU NB ny,2008,08/02/2008,55.4,10.97166667,,,0,0.01,I-MET,CD,SED2000,D,ug/kg,202,,A,,,,,,,HP,,1,1,0,46756956,2084963,356575,10241
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU Nb Ny,540,DMU NB ny,540,DMU NB ny,2008,08/02/2008,55.4,10.97166667,,,0,0.01,I-MET,PB,SED2000,D,ug/kg,30700,,A,,,,,,,HP,,1,1,0,46756653,2084963,356575,10241
Metals,Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU Nb Ny,540,DMU NB ny,540,DMU NB ny,2008,08/02/2008,55.4,10.97166667,,,0,0.01,I-MET,PB,SED2000,D,ug/kg,33000,,A,,,,,,,HP,,2,2,0,46756645,2084964,356575,10241
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,SEA-002,SEA-002,DMU NB ny,540,DMU NB ny,540,DMU NB ny,2004,16/02/2004,55.4,10.975,S,,0,0.01,I-MET,CD,SED2000,D,ug/kg,217,,A,60,180,202.6,U2,NERI,AAS-GF,HP,,1,1,99519,34428534,1342617,150402,8813
Metals,Secondary,Denmark,NATL~COMB,NERI,Great Belt,SEA-002,SEA-002,DMU NB ny,540,DMU NB ny,540,DMU NB ny,2004,16/02/2004,55.4,10.975,S,,0,0.01,I-MET,PB,SED2000,D,ug/kg,26500,,A,1000,3000,2740.9,U2,NERI,AAS-GF,HP,,1,1,99542,34428533,1342617,150402,8813
PAHs (anthracene),Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,O-PAH,ANT,SED2000,W,ug/kg,1.3,,A,,,,,NERI,GC-MS,HP,,2,2,30889,20061181,293790,47571,6926
PAHs (anthracene),Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU NB Ny,540,DMU NB ny,540,DMU NB ny,2001,13/02/2001,55.4,10.97166667,,,0,0.01,O-PAH,ANT,SED2000,W,ug/kg,2,,A,,,,,NERI,GC-MS,HP,,1,1,30889,20061180,293789,47571,6926
PAHs (anthracene),Secondary,Denmark,NATL,NERI,Great Belt,SEA-002,SEA-002,DMU Nb Ny,540,DMU NB ny,540,DMU NB ny,2008,08/02/2008,55.4,10.97166667,,,0,0.01,O-PAH,ANT,SED2000,D,ug/kg,13.8,,A,,,,,,,HP,,2,2,0,46758829,2084964,356575,10241
