Indicator,GES_matrix,Country,MPROG,RLABO,HELCOM_subbasin,HELCOM_L3,HELCOM_L4,STATN,SD_StationCode,SD_StationName,SD_ReplacedBy_StationCode,SD_ReplacedBy_StationName,MYEAR,DATE,Latitude,Longitude,PURPM,FINFL,DEPHU,DEPHL,PARGROUP,PARAM,MATRX,MATRX_std,METPT,METPT_std,Filtered,BASIS,MUNIT,Value,QFLAG,VFLAG,DETLI,LMQNT,UNCRT,METCU,ALABO,METOA,SMTYP,DCFLGs,SMPNO,SUBNO,tblAnalysisID,tblParamID,tblSampleID,tblSpotID,tblUploadID
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,05/07/2017,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF,NF,No,W,ug/l,0.02,<,,0.01,0.02,0.007,U2,LVUG,AAS-GF,GFL,,1,1,953901,65277402,4085113,670930,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,09/05/2017,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.044,<,,0.015,0.044,0.00374,U2,LUNG,ICP-MS,WAT,,1,1,953893,65272007,4085866,671063,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,12/07/2017,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.044,<,,0.015,0.044,0.00374,U2,LUNG,ICP-MS,WAT,,1,1,953893,65276902,4085040,671067,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,28/03/2017,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.044,<,,0.015,0.044,0.00374,U2,LUNG,ICP-MS,WAT,,1,1,953893,65277138,4086105,671059,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,10/01/2017,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF,NF,No,W,ug/l,0.02,<,,0.01,0.02,0.007,U2,LVUG,AAS-GF,GFL,,1,1,953901,65278605,4087559,670924,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,05/07/2017,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF,NF,No,W,ug/l,0.2,<,,0.1,0.2,0.08,U2,LVUG,AAS-GF,GFL,,1,1,953901,65286469,4085113,670930,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,09/05/2017,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.038,<,,0.013,0.038,0.006308,U2,LUNG,ICP-MS,WAT,,1,1,953893,65279529,4085866,671063,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,12/09/2017,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.044,<,,0.015,0.044,0.00374,U2,LUNG,ICP-MS,WAT,,1,1,953893,65271586,4083956,671071,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,12/09/2017,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.038,<,,0.013,0.038,0.006308,U2,LUNG,ICP-MS,WAT,,1,1,953893,65278736,4083956,671071,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,07/11/2017,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.038,<,,0.013,0.038,0.006308,U2,LUNG,ICP-MS,WAT,,1,1,953893,65278737,4083722,671073,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,17/01/2017,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.044,<,,0.015,0.044,0.00374,U2,LUNG,ICP-MS,WAT,,1,1,953893,65277137,4087529,671057,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,17/01/2017,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.186,,,0.013,0.038,0.030876,U2,LUNG,ICP-MS,WAT,,1,1,953893,65283005,4087529,671057,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,10/01/2017,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF,NF,No,W,ug/l,0.2,<,,0.1,0.2,0.08,U2,LVUG,AAS-GF,GFL,,1,1,953901,65286209,4087559,670924,12679
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2009,09/06/2009,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.2,<,A,0.1,0.2,0.08,U2,LVUG,AAS-CV,WAT,,1#537713,1,779972,58636064,2973414,558606,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2013,04/06/2013,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF,NF,No,W,ug/l,0.2,<,,0.1,0.2,0.08,U2,LVUG,AAS-GF,GFL,,1,1,787581,58724544,2986829,560569,11935
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2013,06/02/2013,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF,NF,No,W,ug/l,0.2,<,,0.1,0.2,0.08,U2,LVUG,AAS-GF,GFL,,1,1,787581,58726465,2989931,560565,11935
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2009,27/01/2009,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,<,A,0.01,0.02,0.01,U2,LVUG,AAS-GF,MERCOS,,1#537688,1,780072,58613990,2976474,558601,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2009,27/01/2009,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.2,<,A,0.1,0.2,0.08,U2,LVUG,AAS-CV,MERCOS,,1#537688,1,780013,58636089,2976474,558601,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2009,09/06/2009,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,<,A,0.01,0.02,0.01,U2,LVUG,AAS-GF,WAT,,1#537713,1,780097,58613965,2973414,558606,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2014,14/01/2014,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF,NF,No,W,ug/l,0.2,<,,0.1,0.2,0.08,U2,LVUG,AAS-GF,GFL,,1,1,771392,58051166,2956502,549005,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2014,14/01/2014,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF,NF,No,W,ug/l,0.02,<,,0.01,0.02,0.007,U2,LVUG,AAS-GF,GFL,,1,1,771393,58036091,2956502,549005,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,14/04/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.013,0.038,0.0027722,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722461,3271913,579057,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,14/04/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688213,3271913,579057,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,19/08/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688099,3264326,579066,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,23/02/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0443,,,0.013,0.038,0.0073538,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722454,3270431,579054,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,17/03/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.013,0.038,0.0027722,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722455,3270703,579055,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,19/05/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0297,,,0.013,0.038,0.0049302,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722332,3269318,579059,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,13/07/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.013,0.038,0.0027722,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722462,3268091,579063,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,16/11/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.1749,,,0.013,0.038,0.0290334,U2,LUNG,ICP-MS,WAT,,1,1,841843,59721285,3274267,579070,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,30/06/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.2,<,A,0.1,0.2,0.08,U2,LVUG,AAS-CV,UNK,,1#544564,1,842546,59722567,3267453,578849,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,19/08/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0213,,,0.013,0.038,0.0035358,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722334,3264326,579066,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,26/01/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59687759,3273146,579053,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,26/01/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0483,,,0.013,0.038,0.0080178,U2,LUNG,ICP-MS,WAT,,1,1,841843,59721754,3273146,579053,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,13/07/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688214,3268091,579063,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,19/10/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.166,,,0.015,0.044,0.01411,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688100,3263067,579067,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,23/02/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688205,3270431,579054,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,26/01/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,<,A,0.01,0.02,0.01,U2,LVUG,AAS-GF,UNK,,1#544559,1,842446,59687660,3273144,578844,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,16/11/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59687472,3274267,579070,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,15/06/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59687758,3270243,579061,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,19/10/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,4.4922,,,0.013,0.038,0.745705,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722335,3263067,579067,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,30/06/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,<,A,0.01,0.02,0.01,U2,LVUG,AAS-GF,UNK,,1#544564,1,842380,59688329,3267453,578849,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2011,18/01/2011,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,<,A,0.01,0.02,0.01,U2,LVUG,AAS-GF,UNK,,1#549686,1,828017,59630528,3260626,576413,11981
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,17/03/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688206,3270703,579055,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,19/05/2010,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688098,3269318,579059,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,15/06/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.013,0.038,0.0027722,U2,LUNG,ICP-MS,WAT,,1,1,841843,59721753,3270243,579061,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2010,26/01/2010,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.2,<,A,0.1,0.2,0.08,U2,LVUG,AAS-CV,UNK,,1#544559,1,842562,59721660,3273144,578844,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2011,07/06/2011,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.2,<,A,0.1,0.2,0.08,U2,LVUG,AAS-CV,UNK,,1#549690,1,828168,59648975,3256606,576417,11981
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2011,07/06/2011,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,,A,0.01,0.02,0.01,U2,LVUG,AAS-GF,UNK,,1#549690,1,828097,59630537,3256606,576417,11981
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2011,18/01/2011,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.0002,<,A,0.1,0.2,8.00E-05,U2,LVUG,AAS-CV,UNK,,1#549686,1,828227,59648958,3260626,576413,11981
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2012,27/06/2012,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,<,A,,,,,LVUG,AAS-GF,ROS,,1#558504,1,796564,58752378,3005986,562917,11936
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2012,17/01/2012,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.02,,A,,,,,LVUG,AAS-GF,ROS,,1#558500,1,796538,58752689,3010091,562913,11936
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2013,06/02/2013,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF,NF,No,W,ug/l,0.02,<,,0.01,0.02,0.007,U2,LVUG,AAS-GF,GFL,,1,1,787585,58696392,2989931,560565,11935
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2013,04/06/2013,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF,NF,No,W,ug/l,0.02,,,0.01,0.02,0.007,U2,LVUG,AAS-GF,GFL,,1,1,787585,58695609,2986829,560569,11935
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2012,17/01/2012,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.2,<,A,,,,,LVUG,AAS-CV,ROS,,1#558500,1,796475,58776067,3010091,562913,11936
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2012,27/06/2012,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF~UV,NF~UV,No,W,ug/l,0.2,<,A,,,,,LVUG,AAS-CV,ROS,,1#558504,1,796473,58775507,3005986,562917,11936
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2015,30/06/2015,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF,NF,No,W,ug/l,0.02,<,,0.01,0.02,,,LVUG,AAS-GF,GFL,,1,1,955964,65712037,4115237,682521,12722
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2016,23/02/2016,54.11,11.175,T~S~E,,1,,I-MET,CD,WT,WT,NF,NF,No,W,ug/l,0.02,<,,0.01,0.02,0.007,U2,LVUG,AAS-GF,GFL,,1,1,955652,65483212,4104517,677221,12711
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2015,30/06/2015,54.11,11.175,T~S~E,,1,,I-MET,PB,WT,WT,NF,NF,No,W,ug/l,0.2,<,,0.1,0.2,,,LVUG,AAS-GF,GFL,,1,1,955964,65731026,4115237,682521,12722
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2020,27/08/2020,54.11,11.175,T~S~E,,1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,9.60E-05,U2,AQSS,GC-MS-MS,WAT,,1,1,953545,65126341,4058827,666189,12671
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2020,27/05/2020,54.11,11.175,T~S~E,,1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,9.60E-05,U2,AQSS,GC-MS-MS,WAT,,1,1,953545,65124371,4042627,666187,12671
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2020,28/09/2020,54.11,11.175,T~S~E,,1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,9.60E-05,U2,AQSS,GC-MS-MS,WAT,,1,1,953545,65124147,4055356,666191,12671
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2020,03/03/2020,54.11,11.175,T~S~E,,1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,9.60E-05,U2,AQSS,GC-MS-MS,WAT,,1,1,953545,65127453,4071468,666184,12671
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,09/05/2017,54.11,11.175,T~S~E,,1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,5.00E-05,U2,AQSS,GC,WAT,,1,1,953844,65277443,4085866,671063,12679
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,23/08/2017,54.11,11.175,T~S~E,,1.1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,5.00E-05,U2,AQSS,GC,WAT,,1.1,1,953844,65272750,4084304,671069,12679
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,07/11/2017,54.11,11.175,T~S~E,,1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,5.00E-05,U2,AQSS,GC,WAT,,1,1,953844,65275963,4083722,671073,12679
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,28/03/2017,54.11,11.175,T~S~E,,1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,5.00E-05,U2,AQSS,GC,WAT,,1,1,953844,65278632,4086105,671059,12679
TBT and imposex,Secondary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMO22,2082,OMO22,2082,OMO22,2017,26/04/2017,54.11,11.175,T~S~E,,1.1,,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.0002,<,,7.00E-05,0.0002,5.00E-05,U2,AQSS,GC,WAT,,1.1,1,953844,65278660,4085922,671061,12679
