country,station_code,station_name,year,species,sex,determinand,matrix,basis,unit,value,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sub.sample,AMAP_group,source,OSPAR_region,OSPAR_subregion,,latitude,longitude
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,3.4,,,,25,%,A21004,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,1.57,,,,25,%,A21005,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,3.75,,,,25,%,A21006,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,3.84,,,,25,%,A21007,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,4.64,,,,25,%,A21008,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,2.23,,,,25,%,A21009,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,,HG,LI,W,mg/kg,21.7,,,,25,%,A21010,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,1.77,,,,25,%,A21011,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,6.5,,,,25,%,A21012,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,4.77,,,,25,%,A21013,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,18.3,,,,25,%,A21014,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,1.53,,,,25,%,A21015,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,18.6,,,,25,%,A21016,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,12.8,,,,25,%,A21017,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,,HG,LI,W,mg/kg,27.1,,,,25,%,A21018,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,1.77,,,,25,%,A21019,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,10.4,,,,25,%,A21020,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,2.36,,,,25,%,A21021,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,4.75,,,,25,%,A21022,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,38.2,,,,25,%,A21023,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,1.62,,,,25,%,A21024,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,9.92,,,,25,%,A21025,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,9.4,,,,25,%,A21026,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,7.34,,,,25,%,A21027,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,0.444,,,,25,%,A21028,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,1.64,,,,25,%,A21029,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,2.71,,,,25,%,A21030,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,4.89,,,,25,%,A21031,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,1.61,,,,25,%,A21032,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,1.03,,,,25,%,A21033,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,4.51,,,,25,%,A21034,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,16.2,,,,25,%,A21035,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,2.9,,,,25,%,A21036,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,9.03,,,,25,%,A21037,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,7.03,,,,25,%,A21038,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,4.11,,,,25,%,A21039,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,6.5,,,,25,%,A21040,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,3.38,,,,25,%,A21041,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,2.65,,,,25,%,A21042,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,3.81,,,,25,%,A21043,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,0.769,,,,25,%,A21044,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,3.68,,,,25,%,A21045,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,2.32,,,,25,%,A21046,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,3.32,,,,25,%,A21047,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,1.37,,,,25,%,A21048,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,4.24,,,,25,%,A21049,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,1.71,,,,25,%,A21050,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,F,HG,LI,W,mg/kg,1.67,,,,25,%,A21051,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,2.16,,,,25,%,A21052,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,0.892,,,,25,%,A21053,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,3.75,,,,25,%,A21054,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1986,Phoca hispida,M,HG,LI,W,mg/kg,3.27,,,,25,%,A21055,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,3.264,,,,25,%,A21056,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,5.038,,,,25,%,A21057,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,5.194,,,,25,%,A21058,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,14.359,,,,25,%,A21059,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,9.68,,,,25,%,A21060,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,5.376,,,,25,%,A21061,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,5.184,,,,25,%,A21062,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,5.175,,,,25,%,A21063,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,8.044,,,,25,%,A21064,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,3.638,,,,25,%,A21065,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,2.445,,,,25,%,A21066,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,3.14,,,,25,%,A21067,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,2.554,,,,25,%,A21068,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,6.205,,,,25,%,A21069,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,4.317,,,,25,%,A21070,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,0.357,,,,25,%,A21071,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,3.659,,,,25,%,A21072,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,1.597,,,,25,%,A21073,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,7.401,,,,25,%,A21074,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,4.8,,,,25,%,A21075,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,6.296,,,,25,%,A21076,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,1.855,,,,25,%,A21077,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,F,HG,LI,W,mg/kg,2.353,,,,25,%,A21078,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,6.408,,,,25,%,A21079,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1994,Phoca hispida,M,HG,LI,W,mg/kg,9.437,,,,25,%,A21080,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,9.568,,,,25,%,A21081,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,1.724,,,,25,%,A21082,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,0.4,,,,25,%,A21083,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,4.664,,,,25,%,A21085,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,4.894,,,,25,%,A21086,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,5.451,,,,25,%,A21087,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,1.487,,,,25,%,A21088,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,7.729,,,,25,%,A21089,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,2.038,,,,25,%,A21090,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,6.514,,,,25,%,A21091,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,5.913,,,,25,%,A21092,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,0.573,,,,25,%,A21093,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,1.508,,,,25,%,A21094,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,13.435,,,,25,%,A21095,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,15.645,,,,25,%,A21096,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,M,HG,LI,W,mg/kg,2.607,,,,25,%,A21097,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,0.29,,,,25,%,A21098,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,0.768,,,,25,%,A21099,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,1999,Phoca hispida,F,HG,LI,W,mg/kg,1.018,,,,25,%,A21100,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,3.09,,,,25,%,A21101,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,8.828,,,,25,%,A21102,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,4.018,,,,25,%,A21103,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,18.188,,,,25,%,A21104,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,3.229,,,,25,%,A21105,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,20.6,,,,25,%,A21106,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,4.642,,,,25,%,A21107,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,9.066,,,,25,%,A21109,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,4.183,,,,25,%,A21110,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,9.162,,,,25,%,A21111,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,2.815,,,,25,%,A21112,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,4.5,,,,25,%,A21113,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,9.775,,,,25,%,A21114,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,4.354,,,,25,%,A21115,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,5.575,,,,25,%,A21116,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,F,HG,LI,W,mg/kg,6.442,,,,25,%,A21117,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,9.347,,,,25,%,A21118,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2000,Phoca hispida,M,HG,LI,W,mg/kg,4.341,,,,25,%,A21119,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,M,HG,LI,W,mg/kg,16.715,,,,25,%,A21120,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,3.27,,,,25,%,A21121,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,M,HG,LI,W,mg/kg,2.12,,,,25,%,A21122,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,12.38,,,,25,%,A21123,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,M,HG,LI,W,mg/kg,5.06,,,,25,%,A21124,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,20.3,,,,25,%,A21125,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,2.26,,,,25,%,A21126,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,M,HG,LI,W,mg/kg,28.27,,,,25,%,A21127,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,1.59,,,,25,%,A21128,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,1.76,,,,25,%,A21129,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,M,HG,LI,W,mg/kg,8.72,,,,25,%,A21130,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,M,HG,LI,W,mg/kg,3.72,,,,25,%,A21131,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,4.67,,,,25,%,A21132,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,F,HG,LI,W,mg/kg,5.32,,,,25,%,A21133,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2001,Phoca hispida,M,HG,LI,W,mg/kg,35.32,,,,25,%,A21134,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,F,HG,LI,W,mg/kg,14.355,,,,25,%,A21135,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,2.82,,,,25,%,A21136,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,11.56,,,,25,%,A21137,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,17.385,,,,25,%,A21138,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,F,HG,LI,W,mg/kg,9.94,,,,25,%,A21139,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,8.51,,,,25,%,A21140,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,7,,,,25,%,A21141,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,12.64,,,,25,%,A21142,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,F,HG,LI,W,mg/kg,3.82,,,,25,%,A21143,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,F,HG,LI,W,mg/kg,19.75,,,,25,%,A21144,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,F,HG,LI,W,mg/kg,8.91,,,,25,%,A21145,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,9.72,,,,25,%,A21146,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,F,HG,LI,W,mg/kg,7.56,,,,25,%,A21147,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,7.15,,,,25,%,A21148,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2002,Phoca hispida,M,HG,LI,W,mg/kg,7.27,,,,25,%,A21149,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,5.469,,,,25,%,A21150,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,5.469,,,,25,%,A21151,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,5.469,,,,25,%,A21152,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,5.469,,,,25,%,A21153,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,3.927,,,,25,%,A21154,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,3.927,,,,25,%,A21155,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,3.927,,,,25,%,A21156,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,3.927,,,,25,%,A21157,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,4.504,,,,25,%,A21158,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,4.504,,,,25,%,A21159,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,6.932,,,,25,%,A21160,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,6.932,,,,25,%,A21161,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,0.573,,,,25,%,A21162,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,4.255,,,,25,%,A21163,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,6.603,,,,25,%,A21164,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,8.257,,,,25,%,A21165,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,8.257,,,,25,%,A21166,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,8.257,,,,25,%,A21167,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,9.041,,,,25,%,A21168,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,6.725,,,,25,%,A21169,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,3.676,,,,25,%,A21171,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,13.844,,,,25,%,A21172,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,F,HG,LI,W,mg/kg,12.142,,,,25,%,A21173,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,14.006,,,,25,%,A21174,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,2.409,,,,25,%,A21175,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,3.525,,,,25,%,A21176,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2004,Phoca hispida,M,HG,LI,W,mg/kg,6.537,,,,25,%,A21177,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,M,HG,LI,W,mg/kg,11.809,,,,25,%,A21179,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,M,HG,LI,W,mg/kg,2.21,,,,25,%,A21181,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,M,HG,LI,W,mg/kg,8.485,,,,25,%,A21183,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,F,HG,LI,W,mg/kg,1.127,,,,25,%,A21184,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,M,HG,LI,W,mg/kg,11.001,,,,25,%,A21187,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,M,HG,LI,W,mg/kg,8.049,,,,25,%,A21189,Adult,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,F,HG,LI,W,mg/kg,1.465,,,,25,%,A21190,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,F,HG,LI,W,mg/kg,2.597,,,,25,%,A21193,Juvenile,Riget,,,,,
Denmark,12832,Ittoqqortoormiit District,2006,Phoca hispida,F,HG,LI,W,mg/kg,5.892,,,,25,%,A21194,Juvenile,Riget,,,,,
