country,station_code,station_name,year,species,sex,determinand,matrix,basis,unit,value,qflag,limit_detection,limit_quantification,uncertainty,methodUncertainty,latitude,longitude,date,depth,noinp,filtered,AMAP_group,sampleID,replicate,pargroup,metpt,metoa,metcx,OSPAR_region,OSPAR_subregion
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.316,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,2.438,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,3.3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,1.583,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,3.419,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.671,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,2.371,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,0.891,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,0.991,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.678,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,2.313,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,0.302,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.158,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,1.079,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,2.245,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.213,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,1.747,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,0.978,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.225,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,8.97,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,HG,LI,W,mg/kg,8.78,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,F,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.531,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,,HG,LI,W,mg/kg,0.871,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,0.807,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,1.346,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,HG,LI,W,mg/kg,2.181,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1984,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,HG,LI,W,mg/kg,0.361,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,HG,LI,W,mg/kg,0.325,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.161,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,HG,LI,W,mg/kg,0.542,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,HG,LI,W,mg/kg,4.3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.446,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,HG,LI,W,mg/kg,1.11,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.285,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,HG,LI,W,mg/kg,0.602,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.94,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,2.668,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.274,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,HG,LI,W,mg/kg,0.274,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.145,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,HG,LI,W,mg/kg,0.349,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,HG,LI,W,mg/kg,4.17,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,HG,LI,W,mg/kg,0.93,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,HG,LI,W,mg/kg,0.223,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1985,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,0.333,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,0.833,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,3.05,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,8.707,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,1.005,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,8.123,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,6.778,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,0.321,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,4.828,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,6,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,0.607,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,0.356,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,0.486,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,0.387,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,6.411,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,19,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,16.241,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,20,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,1.482,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,11.397,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,4.46,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,0.347,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,0.477,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,2.383,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,13.01,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,6,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,HG,LI,W,mg/kg,4.241,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,F,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,13.727,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,HG,LI,W,mg/kg,6.383,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1994,Phoca hispida,M,AGMEA,WO,,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,13.669,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,6,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,3.282,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,0.358,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,11.188,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,38,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,1.376,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,3.042,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,3.365,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,8.061,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,2.64,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,2.727,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,2.119,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,2.339,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,8.477,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,20,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,6.337,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,7.149,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,15.526,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,0.572,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,5.116,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,8,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,3.304,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,HG,LI,W,mg/kg,7.952,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,M,AGMEA,WO,,y,23,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,HG,LI,W,mg/kg,22.069,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,1998,Phoca hispida,F,AGMEA,WO,,y,26,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,HG,LI,W,mg/kg,3.073,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,M,HG,LI,W,mg/kg,5.315,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,M,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,HG,LI,W,mg/kg,5.475,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,AGMEA,WO,,y,5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,M,HG,LI,W,mg/kg,2.466,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,M,AGMEA,WO,,y,0,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,HG,LI,W,mg/kg,4.305,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,HG,LI,W,mg/kg,5.533,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,F,AGMEA,WO,,y,4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,M,HG,LI,W,mg/kg,2.748,,,,25,%,,,,,,,,,,,,,,,
Denmark,A10,Avanersuaq AMAP,2004,Phoca hispida,M,AGMEA,WO,,y,1,,,,25,%,,,,,,,,,,,,,,,
