country,station_code,station_name,year,species,sex,determinand,matrix,basis,value,unit,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sample,subseries,sample_latitude,sample_longitude,date,depth,method_pretreatment,method_analysis,method_extraction,noinp
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,F,HG,LI,D,11.89,ug/g,,,,,,A10197,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,I,HG,LI,D,54.98,ug/g,,,,,,A10198,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,I,HG,LI,D,11.68,ug/g,,,,,,A10199,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,F,HG,LI,D,37.87,ug/g,,,,,,A10200,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,M,HG,LI,D,25.59,ug/g,,,,,,A10201,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,M,HG,LI,D,36.5,ug/g,,,,,,A10202,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,F,HG,LI,D,22.43,ug/g,,,,,,A10203,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,M,HG,LI,D,40.68,ug/g,,,,,,A10204,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,M,HG,LI,D,80.8,ug/g,,,,,,A10205,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2014,Ursus maritimus,F,HG,LI,D,28.8,ug/g,,,,,,A10206,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,I,HG,LI,D,11,ug/g,,,,,,A10207,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,F,HG,LI,D,47.3,ug/g,,,,,,A10208,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,F,HG,LI,D,14.4,ug/g,,,,,,A10209,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,I,HG,LI,D,7.89,ug/g,,,,,,A10210,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,M,HG,LI,D,20.8,ug/g,,,,,,A10211,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,M,HG,LI,D,37.4,ug/g,,,,,,A10212,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,I,HG,LI,D,29.9,ug/g,,,,,,A10213,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,F,HG,LI,D,23.4,ug/g,,,,,,A10214,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2015,Ursus maritimus,F,HG,LI,D,37.7,ug/g,,,,,,A10215,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,F,HG,LI,D,12.9,ug/g,,,,,,A10216,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,F,HG,LI,D,21,ug/g,,,,,,A10217,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,F,HG,LI,D,15.9,ug/g,,,,,,A10218,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,F,HG,LI,D,14.7,ug/g,,,,,,A10219,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,M,HG,LI,D,55.3,ug/g,,,,,,A10220,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,M,HG,LI,D,42,ug/g,,,,,,A10221,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,F,HG,LI,D,31.3,ug/g,,,,,,A10222,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,M,HG,LI,D,57.9,ug/g,,,,,,A10223,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2016,Ursus maritimus,M,HG,LI,D,20.7,ug/g,,,,,,A10224,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,F,HG,LI,D,11.6,ug/g,,,,,,A10225,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,M,HG,LI,D,71.6,ug/g,,,,,,A10226,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,F,HG,LI,D,42,ug/g,,,,,,A10227,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,M,HG,LI,D,29,ug/g,,,,,,A10228,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,M,HG,LI,D,31,ug/g,,,,,,A10229,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,M,HG,LI,D,14.3,ug/g,,,,,,A10230,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,M,HG,LI,D,57.4,ug/g,,,,,,A10231,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,M,HG,LI,D,52.2,ug/g,,,,,,A10232,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,F,HG,LI,D,48.1,ug/g,,,,,,A10233,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2017,Ursus maritimus,M,HG,LI,D,42.5,ug/g,,,,,,A10234,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,34.5,%,,,,,,A10015,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,27.7,%,,,,,,A10016,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,37.6,%,,,,,,A10017,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,36.6,%,,,,,,A10018,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,38.4,%,,,,,,A10019,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,42,%,,,,,,A10020,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,41.3,%,,,,,,A10021,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,38.2,%,,,,,,A10022,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,35.3,%,,,,,,A10023,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,41,%,,,,,,A10024,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,F,DRYWT%,LI,W,26.1,%,,,,,,A10025,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,39.4,%,,,,,,A10026,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,F,DRYWT%,LI,W,51.8,%,,,,,,A10027,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,37,%,,,,,,A10028,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,F,DRYWT%,LI,W,35.2,%,,,,,,A10029,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,39.7,%,,,,,,A10030,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,36.7,%,,,,,,A10031,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,40.7,%,,,,,,A10032,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,34.7,%,,,,,,A10033,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,35.1,%,,,,,,A10034,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,32.8,%,,,,,,A10035,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,32.5,%,,,,,,A10036,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,37.8,%,,,,,,A10037,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,39,%,,,,,,A10038,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,35.9,%,,,,,,A10039,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,M,DRYWT%,LI,W,46.5,%,,,,,,A10040,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,M,DRYWT%,LI,W,39,%,,,,,,A10041,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,M,DRYWT%,LI,W,45.1,%,,,,,,A10042,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,I,DRYWT%,LI,W,37.2,%,,,,,,A10043,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,F,DRYWT%,LI,W,41.1,%,,,,,,A10044,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,I,DRYWT%,LI,W,42.8,%,,,,,,A10045,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,I,DRYWT%,LI,W,48.4,%,,,,,,A10046,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,I,DRYWT%,LI,W,44.3,%,,,,,,A10047,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2010,Ursus maritimus,M,DRYWT%,LI,W,46.9,%,,,,,,A10048,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,36.4,%,,,,,,A10049,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,35.4,%,,,,,,A10050,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,37.2,%,,,,,,A10051,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,35.2,%,,,,,,A10052,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,34.8,%,,,,,,A10053,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,37.6,%,,,,,,A10054,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,34.5,%,,,,,,A10055,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,36.9,%,,,,,,A10056,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,33.9,%,,,,,,A10057,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,37.3,%,,,,,,A10058,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,40.5,%,,,,,,A10059,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,35.2,%,,,,,,A10060,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,37.8,%,,,,,,A10061,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,33.5,%,,,,,,A10062,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,41,%,,,,,,A10063,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,F,DRYWT%,LI,W,34.4,%,,,,,,A10064,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,F,DRYWT%,LI,W,35.5,%,,,,,,A10065,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,36.8,%,,,,,,A10066,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,36.9,%,,,,,,A10067,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,43.1,%,,,,,,A10068,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,36.7,%,,,,,,A10069,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,35.1,%,,,,,,A10070,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,36.5,%,,,,,,A10071,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,F,DRYWT%,LI,W,38.1,%,,,,,,A10072,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,38.5,%,,,,,,A10073,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,39.9,%,,,,,,A10074,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,42.9,%,,,,,,A10075,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,36.7,%,,,,,,A10076,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,32.9,%,,,,,,A10077,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,32.5,%,,,,,,A10078,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,36.5,%,,,,,,A10079,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,43.5,%,,,,,,A10080,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,32.9,%,,,,,,A10081,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,33.1,%,,,,,,A10082,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,32.7,%,,,,,,A10083,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,36.6,%,,,,,,A10084,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,F,DRYWT%,LI,W,41.8,%,,,,,,A10085,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,F,DRYWT%,LI,W,37.1,%,,,,,,A10086,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,35.9,%,,,,,,A10087,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,35.6,%,,,,,,A10088,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,30.6,%,,,,,,A10089,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,F,DRYWT%,LI,W,33.6,%,,,,,,A10090,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,31.3,%,,,,,,A10091,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,F,DRYWT%,LI,W,36.9,%,,,,,,A10092,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,32.8,%,,,,,,A10093,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,36,%,,,,,,A10094,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,34.9,%,,,,,,A10095,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,I,DRYWT%,LI,W,33.7,%,,,,,,A10096,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,35.5,%,,,,,,A10097,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,34.9,%,,,,,,A10098,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,34.8,%,,,,,,A10099,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,37.3,%,,,,,,A10100,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,34.8,%,,,,,,A10101,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,32.3,%,,,,,,A10102,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,33,%,,,,,,A10103,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,M,DRYWT%,LI,W,33.9,%,,,,,,A10104,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2014,Ursus maritimus,F,DRYWT%,LI,W,37.1,%,,,,,,A10105,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,M,DRYWT%,LI,W,33.4,%,,,,,,A10106,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,F,DRYWT%,LI,W,37,%,,,,,,A10107,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,I,DRYWT%,LI,W,28.6,%,,,,,,A10108,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,M,DRYWT%,LI,W,33.6,%,,,,,,A10109,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,M,DRYWT%,LI,W,36.6,%,,,,,,A10110,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,I,DRYWT%,LI,W,31.6,%,,,,,,A10111,juvenile,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,M,DRYWT%,LI,W,35.3,%,,,,,,A10112,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,M,DRYWT%,LI,W,33.3,%,,,,,,A10113,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,F,DRYWT%,LI,W,32.1,%,,,,,,A10114,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2015,Ursus maritimus,M,DRYWT%,LI,W,33.5,%,,,,,,A10115,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,F,DRYWT%,LI,W,34.7,%,,,,,,A10116,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,34.1,%,,,,,,A10117,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,33.8,%,,,,,,A10118,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,34,%,,,,,,A10119,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,29.4,%,,,,,,A10120,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,36.1,%,,,,,,A10121,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,35.6,%,,,,,,A10122,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,33.1,%,,,,,,A10123,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,34,%,,,,,,A10124,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2016,Ursus maritimus,M,DRYWT%,LI,W,32.9,%,,,,,,A10125,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,F,DRYWT%,LI,W,34,%,,,,,,A10126,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,F,DRYWT%,LI,W,32.3,%,,,,,,A10127,adult_female,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,M,DRYWT%,LI,W,36.3,%,,,,,,A10128,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,M,DRYWT%,LI,W,31.4,%,,,,,,A10129,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,M,DRYWT%,LI,W,34.5,%,,,,,,A10130,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,M,DRYWT%,LI,W,36.4,%,,,,,,A10131,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,M,DRYWT%,LI,W,27.8,%,,,,,,A10132,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,M,DRYWT%,LI,W,34,%,,,,,,A10133,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,M,DRYWT%,LI,W,32.8,%,,,,,,A10134,adult_male,,,,,,,,
Canada,A3,Southern Hudson Bay,2017,Ursus maritimus,F,DRYWT%,LI,W,31.6,%,,,,,,A10135,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,32.2,%,,,,,,A10147,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,29,%,,,,,,A10148,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,31.5,%,,,,,,A10149,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,35.8,%,,,,,,A10150,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,36.1,%,,,,,,A10151,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,36.6,%,,,,,,A10152,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,M,DRYWT%,LI,W,31.4,%,,,,,,A10153,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,35.8,%,,,,,,A10154,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2009,Ursus maritimus,I,DRYWT%,LI,W,33.4,%,,,,,,A10155,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2010,Ursus maritimus,M,DRYWT%,LI,W,33.5,%,,,,,,A10156,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2010,Ursus maritimus,F,DRYWT%,LI,W,37.4,%,,,,,,A10157,adult_female,,,,,,,,
Canada,A6,Western Hudson Bay,2010,Ursus maritimus,I,DRYWT%,LI,W,37.7,%,,,,,,A10158,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,I,DRYWT%,LI,W,37.6,%,,,,,,A10159,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,M,DRYWT%,LI,W,35.5,%,,,,,,A10160,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,I,DRYWT%,LI,W,40.4,%,,,,,,A10161,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,I,DRYWT%,LI,W,36,%,,,,,,A10162,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,I,DRYWT%,LI,W,41.1,%,,,,,,A10163,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,M,DRYWT%,LI,W,37.9,%,,,,,,A10164,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,I,DRYWT%,LI,W,46.6,%,,,,,,A10165,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,I,DRYWT%,LI,W,36,%,,,,,,A10166,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2011,Ursus maritimus,M,DRYWT%,LI,W,33.7,%,,,,,,A10167,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,36.6,%,,,,,,A10168,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,35.1,%,,,,,,A10169,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,35.4,%,,,,,,A10170,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,34.7,%,,,,,,A10171,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,36.3,%,,,,,,A10172,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,29.9,%,,,,,,A10173,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,34.6,%,,,,,,A10174,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,32.6,%,,,,,,A10175,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,M,DRYWT%,LI,W,34.6,%,,,,,,A10176,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,34,%,,,,,,A10177,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,30.5,%,,,,,,A10178,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2012,Ursus maritimus,I,DRYWT%,LI,W,34.4,%,,,,,,A10179,juvenile,,,,,,,,
Canada,A6,Western Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,30.9,%,,,,,,A10180,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2013,Ursus maritimus,M,DRYWT%,LI,W,37.1,%,,,,,,A10181,adult_male,,,,,,,,
Canada,A6,Western Hudson Bay,2013,Ursus maritimus,I,DRYWT%,LI,W,42.7,%,,,,,,A10182,juvenile,,,,,,,,
