country;station_code;station_name;year;species;sex;determinand;matrix;basis;unit;value;qflag;limit_detection;limit_quantification;uncertainty;methodUncertainty;sub.sample;AMAP_group;idno
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;F;C13D;MU;D;ppt;-19;;;;25;%;;juvenile;35592
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;SCB7;BB;L;ng/g;4303.88;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;DDTPP;BB;L;ng/g;281.71;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCH;BB;L;ng/g;177;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCB;BB;L;ng/g;47;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;OCB;BB;L;ng/g;17;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;DIEL;BB;L;ng/g;106.86;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCEPX;BB;L;ng/g;106;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;MIREX;BB;L;ng/g;13.57;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;OCDAN;BB;L;ng/g;662;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;TNONC;BB;L;ng/g;120.43;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;N15D;MU;D;ppt;17.8;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;C13D;MU;D;ppt;-20.8;;;;25;%;;juvenile;35593
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;SCB7;BB;L;ng/g;5935.7;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;DDTPP;BB;L;ng/g;137.27;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCH;BB;L;ng/g;232;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCB;BB;L;ng/g;42;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;OCB;BB;L;ng/g;23;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;DIEL;BB;L;ng/g;126.01;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCEPX;BB;L;ng/g;115;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;MIREX;BB;L;ng/g;18.18;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;OCDAN;BB;L;ng/g;675;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;TNONC;BB;L;ng/g;124.95;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;N15D;MU;D;ppt;18.2;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;C13D;MU;D;ppt;-20.5;;;;25;%;;juvenile;35594
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;SCB7;BB;L;ng/g;4762.1;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;DDTPP;BB;L;ng/g;287.12;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCH;BB;L;ng/g;215;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCB;BB;L;ng/g;54;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;OCB;BB;L;ng/g;16;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;DIEL;BB;L;ng/g;114.99;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;HCEPX;BB;L;ng/g;109;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;MIREX;BB;L;ng/g;14.14;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;AGMEA;HA;D;y;2;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;OCDAN;BB;L;ng/g;720;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;TNONC;BB;L;ng/g;121;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;N15D;MU;D;ppt;17.3;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;1996;Ursus maritimus;M;C13D;MU;D;ppt;-19.4;;;;25;%;;juvenile;35595
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;SCB7;BB;L;ng/g;9042.05;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DDTPP;BB;L;ng/g;105.14;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCH;BB;L;ng/g;98.67;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCB;BB;L;ng/g;61.33;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCB;BB;L;ng/g;18.67;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DIEL;BB;L;ng/g;113.13;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCEPX;BB;L;ng/g;145.33;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;MIREX;BB;L;ng/g;7.49;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;AGMEA;HA;D;y;7;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCDAN;BB;L;ng/g;1380;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;TNONC;BB;L;ng/g;78.67;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;N15D;MU;D;ppt;18.3;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;C13D;MU;D;ppt;-19.1;;;;25;%;;adult_female;39466
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;SCB7;BB;L;ng/g;8152.44;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DDTPP;BB;L;ng/g;161.32;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCH;BB;L;ng/g;156.96;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCB;BB;L;ng/g;172.15;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCB;BB;L;ng/g;17.72;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DIEL;BB;L;ng/g;173.41;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCEPX;BB;L;ng/g;78.48;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;MIREX;BB;L;ng/g;13.55;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;AGMEA;HA;D;y;7;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCDAN;BB;L;ng/g;458.23;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;TNONC;BB;L;ng/g;145.57;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;N15D;MU;D;ppt;18.6;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;C13D;MU;D;ppt;-18.3;;;;25;%;;adult_male;39469
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;SCB7;BB;L;ng/g;6175.69;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DDTPP;BB;L;ng/g;650.1;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCH;BB;L;ng/g;140.74;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCB;BB;L;ng/g;525.93;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCB;BB;L;ng/g;22.22;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DIEL;BB;L;ng/g;382.91;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCEPX;BB;L;ng/g;206.17;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;MIREX;BB;L;ng/g;11.2;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;AGMEA;HA;D;y;5;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCDAN;BB;L;ng/g;1353.09;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;TNONC;BB;L;ng/g;483.95;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;N15D;MU;D;ppt;18.1;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;C13D;MU;D;ppt;-21;;;;25;%;;adult_female;39470
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;SCB7;BB;L;ng/g;9020.71;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DDTPP;BB;L;ng/g;335.98;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCH;BB;L;ng/g;154.05;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCB;BB;L;ng/g;210.81;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCB;BB;L;ng/g;13.51;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DIEL;BB;L;ng/g;223.88;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCEPX;BB;L;ng/g;152.7;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;MIREX;BB;L;ng/g;17.24;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;AGMEA;HA;D;y;8;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCDAN;BB;L;ng/g;990.54;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;TNONC;BB;L;ng/g;272.97;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;N15D;MU;D;ppt;18.3;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;C13D;MU;D;ppt;-18.5;;;;25;%;;adult_male;39471
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;SCB7;BB;L;ng/g;11640.85;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DDTPP;BB;L;ng/g;367.59;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCH;BB;L;ng/g;182.22;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCB;BB;L;ng/g;227.78;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCB;BB;L;ng/g;23.33;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DIEL;BB;L;ng/g;282.79;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCEPX;BB;L;ng/g;178.89;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;MIREX;BB;L;ng/g;23.51;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;AGMEA;HA;D;y;6;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCDAN;BB;L;ng/g;1115.56;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;TNONC;BB;L;ng/g;255.56;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;N15D;MU;D;ppt;19.2;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;C13D;MU;D;ppt;-19.5;;;;25;%;;adult_male;39472
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;SCB7;BB;L;ng/g;6387.9;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DDTPP;BB;L;ng/g;360.06;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCH;BB;L;ng/g;113.92;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCB;BB;L;ng/g;44.3;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCB;BB;L;ng/g;12.66;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DIEL;BB;L;ng/g;136.68;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCEPX;BB;L;ng/g;132.91;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;MIREX;BB;L;ng/g;7.58;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCDAN;BB;L;ng/g;1025.32;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;TNONC;BB;L;ng/g;140.51;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;N15D;MU;D;ppt;18.2;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;C13D;MU;D;ppt;-19.8;;;;25;%;;juvenile;39473
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;SCB7;BB;L;ng/g;4448.78;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DDTPP;BB;L;ng/g;228.77;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCH;BB;L;ng/g;96.3;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCB;BB;L;ng/g;56.79;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCB;BB;L;ng/g;11.11;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DIEL;BB;L;ng/g;89.98;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCEPX;BB;L;ng/g;101.23;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;MIREX;BB;L;ng/g;7.2;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;AGMEA;HA;D;y;6;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCDAN;BB;L;ng/g;917.28;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;TNONC;BB;L;ng/g;66.67;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;N15D;MU;D;ppt;18.1;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;C13D;MU;D;ppt;-19.2;;;;25;%;;adult_female;39474
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;SCB7;BB;L;ng/g;5725.62;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;DDTPP;BB;L;ng/g;317.93;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;HCH;BB;L;ng/g;282.81;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;HCB;BB;L;ng/g;148.44;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;OCB;BB;L;ng/g;43.75;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;DIEL;BB;L;ng/g;285.62;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;HCEPX;BB;L;ng/g;242.19;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;MIREX;BB;L;ng/g;3.65;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;AGMEA;HA;D;y;2;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;OCDAN;BB;L;ng/g;1446.88;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;;TNONC;BB;L;ng/g;139.06;;;;25;%;;juvenile;39485
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;SCB7;BB;L;ng/g;4623.32;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DDTPP;BB;L;ng/g;233.5;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCH;BB;L;ng/g;108.33;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCB;BB;L;ng/g;50;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCB;BB;L;ng/g;13.1;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DIEL;BB;L;ng/g;133.88;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCEPX;BB;L;ng/g;85.71;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;MIREX;BB;L;ng/g;8.07;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;AGMEA;HA;D;y;2;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCDAN;BB;L;ng/g;548.81;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;TNONC;BB;L;ng/g;103.57;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;N15D;MU;D;ppt;18.3;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;C13D;MU;D;ppt;-20;;;;25;%;;juvenile;39486
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;SCB7;BB;L;ng/g;10048.86;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DDTPP;BB;L;ng/g;155.13;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCH;BB;L;ng/g;141.67;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCB;BB;L;ng/g;61.11;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCB;BB;L;ng/g;8.33;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DIEL;BB;L;ng/g;129.93;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCEPX;BB;L;ng/g;144.44;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;MIREX;BB;L;ng/g;11.02;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;AGMEA;HA;D;y;2;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCDAN;BB;L;ng/g;1052.78;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;TNONC;BB;L;ng/g;84.72;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;N15D;MU;D;ppt;17.9;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;C13D;MU;D;ppt;-18.9;;;;25;%;;juvenile;39487
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;SCB7;BB;L;ng/g;4080.06;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DDTPP;BB;L;ng/g;116.95;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCH;BB;L;ng/g;65.82;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCB;BB;L;ng/g;54.43;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCB;BB;L;ng/g;10.13;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;DIEL;BB;L;ng/g;81.65;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;HCEPX;BB;L;ng/g;92.41;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;MIREX;BB;L;ng/g;5.74;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;AGMEA;HA;D;y;17;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;OCDAN;BB;L;ng/g;818.99;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;TNONC;BB;L;ng/g;67.09;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;N15D;MU;D;ppt;18.1;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;F;C13D;MU;D;ppt;-18.6;;;;25;%;;adult_female;39488
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;SCB7;BB;L;ng/g;4775.22;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DDTPP;BB;L;ng/g;56.18;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCH;BB;L;ng/g;90.36;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCB;BB;L;ng/g;48.19;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCB;BB;L;ng/g;9.64;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;DIEL;BB;L;ng/g;71.37;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;HCEPX;BB;L;ng/g;85.54;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;MIREX;BB;L;ng/g;4.28;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;AGMEA;HA;D;y;2;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;OCDAN;BB;L;ng/g;707.23;;;;25;%;;juvenile;39489
Denmark;A90;Ittoqqortoormiit AMAP;2010;Ursus maritimus;M;TNONC;BB;L;ng/g;45.78;;;;25;%;;juvenile;39489
