country,station_code,station_name,year,species,sex,determinand,matrix,basis,value,unit,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sample,series_subroup,source
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,HG,LI,W,0.523,mg/kg,,,,25,%,A21433,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21433,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,N15D,MU,D,13.37,ppt,,,,,,A21433,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,C13D,MU,D,-19.18,ppt,,,,,,A21433,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,HG,LI,W,0.619,mg/kg,,,,25,%,A21434,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21434,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,N15D,MU,D,13.27,ppt,,,,,,A21434,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,C13D,MU,D,-19.19,ppt,,,,,,A21434,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,HG,LI,W,0.516,mg/kg,,,,25,%,A21435,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21435,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,N15D,MU,D,14.53,ppt,,,,,,A21435,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,C13D,MU,D,-18.95,ppt,,,,,,A21435,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,HG,LI,W,0.555,mg/kg,,,,25,%,A21436,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21436,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,N15D,MU,D,12.88,ppt,,,,,,A21436,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,C13D,MU,D,-19,ppt,,,,,,A21436,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,HG,LI,W,0.284,mg/kg,,,,25,%,A21437,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21437,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,N15D,MU,D,13.13,ppt,,,,,,A21437,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,C13D,MU,D,-19.83,ppt,,,,,,A21437,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,HG,LI,W,3.942,mg/kg,,,,25,%,A21438,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,AGMEA,WO,,6,y,,,,,,A21438,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,N15D,MU,D,14.73,ppt,,,,,,A21438,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,C13D,MU,D,-19.32,ppt,,,,,,A21438,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,HG,LI,W,1.316,mg/kg,,,,25,%,A21439,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,N15D,MU,D,14.27,ppt,,,,,,A21439,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,C13D,MU,D,-19.11,ppt,,,,,,A21439,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,HG,LI,W,0.588,mg/kg,,,,25,%,A21440,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21440,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,N15D,MU,D,13.86,ppt,,,,,,A21440,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,M,C13D,MU,D,-19.89,ppt,,,,,,A21440,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,HG,LI,W,0.619,mg/kg,,,,25,%,A21441,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21441,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,N15D,MU,D,14.31,ppt,,,,,,A21441,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,C13D,MU,D,-19.32,ppt,,,,,,A21441,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,HG,LI,W,15.568,mg/kg,,,,25,%,A21442,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21442,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,N15D,MU,D,15.75,ppt,,,,,,A21442,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,C13D,MU,D,-18.7,ppt,,,,,,A21442,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,HG,LI,W,4.218,mg/kg,,,,25,%,A21443,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,AGMEA,WO,,6,y,,,,,,A21443,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,N15D,MU,D,15.01,ppt,,,,,,A21443,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Phoca hispida,F,C13D,MU,D,-18.83,ppt,,,,,,A21443,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.733,mg/kg,,,,25,%,A21444,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21444,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,14.84,ppt,,,,,,A21444,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-18.99,ppt,,,,,,A21444,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,4.128,mg/kg,,,,25,%,A21445,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,14.86,ppt,,,,,,A21445,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-18.72,ppt,,,,,,A21445,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,HG,LI,W,0.39,mg/kg,,,,25,%,A21446,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21446,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,N15D,MU,D,13.79,ppt,,,,,,A21446,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,C13D,MU,D,-19.28,ppt,,,,,,A21446,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,HG,LI,W,0.715,mg/kg,,,,25,%,A21447,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21447,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,N15D,MU,D,14.19,ppt,,,,,,A21447,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,C13D,MU,D,-19.06,ppt,,,,,,A21447,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,2.413,mg/kg,,,,25,%,A21448,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,5,y,,,,,,A21448,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,14.12,ppt,,,,,,A21448,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.14,ppt,,,,,,A21448,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.56,mg/kg,,,,25,%,A21449,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21449,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,14.42,ppt,,,,,,A21449,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.11,ppt,,,,,,A21449,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,HG,LI,W,0.721,mg/kg,,,,25,%,A21450,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21450,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,N15D,MU,D,13.45,ppt,,,,,,A21450,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,C13D,MU,D,-19.11,ppt,,,,,,A21450,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.393,mg/kg,,,,25,%,A21451,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,0,y,,,,,,A21451,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,13.93,ppt,,,,,,A21451,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.03,ppt,,,,,,A21451,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,HG,LI,W,1.53,mg/kg,,,,25,%,A21452,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,N15D,MU,D,14.06,ppt,,,,,,A21452,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,C13D,MU,D,-18.87,ppt,,,,,,A21452,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.427,mg/kg,,,,25,%,A21453,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,15.33,ppt,,,,,,A21453,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.18,ppt,,,,,,A21453,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.901,mg/kg,,,,25,%,A21454,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21454,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,13.9,ppt,,,,,,A21454,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.33,ppt,,,,,,A21454,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,HG,LI,W,0.775,mg/kg,,,,25,%,A21455,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,AGMEA,WO,,1,y,,,,,,A21455,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,N15D,MU,D,13.83,ppt,,,,,,A21455,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,C13D,MU,D,-19.24,ppt,,,,,,A21455,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.427,mg/kg,,,,25,%,A21456,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21456,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,13.8,ppt,,,,,,A21456,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-18.94,ppt,,,,,,A21456,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.918,mg/kg,,,,25,%,A21457,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21457,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,13.89,ppt,,,,,,A21457,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.39,ppt,,,,,,A21457,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,2.344,mg/kg,,,,25,%,A21458,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21458,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,14.06,ppt,,,,,,A21458,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.09,ppt,,,,,,A21458,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.567,mg/kg,,,,25,%,A21459,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21459,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,14.75,ppt,,,,,,A21459,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-18.9,ppt,,,,,,A21459,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.877,mg/kg,,,,25,%,A21460,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21460,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,14.6,ppt,,,,,,A21460,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.16,ppt,,,,,,A21460,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.506,mg/kg,,,,25,%,A21461,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21461,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,13.76,ppt,,,,,,A21461,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.11,ppt,,,,,,A21461,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,HG,LI,W,0.589,mg/kg,,,,25,%,A21462,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21462,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,N15D,MU,D,13.54,ppt,,,,,,A21462,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,M,C13D,MU,D,-19.09,ppt,,,,,,A21462,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,HG,LI,W,0.684,mg/kg,,,,25,%,A21463,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,N15D,MU,D,14.26,ppt,,,,,,A21463,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2000,Phoca hispida,F,C13D,MU,D,-19.08,ppt,,,,,,A21463,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,1.282,mg/kg,,,,25,%,A21464,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21464,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,13.88,ppt,,,,,,A21464,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-19.19,ppt,,,,,,A21464,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,1.189,mg/kg,,,,25,%,A21465,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,2,y,,,,,,A21465,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,15.28,ppt,,,,,,A21465,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-18.32,ppt,,,,,,A21465,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.379,mg/kg,,,,25,%,A21466,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,0,y,,,,,,A21466,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,13.89,ppt,,,,,,A21466,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-18.5,ppt,,,,,,A21466,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.838,mg/kg,,,,25,%,A21467,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,0,y,,,,,,A21467,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,14.41,ppt,,,,,,A21467,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-19.05,ppt,,,,,,A21467,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.907,mg/kg,,,,25,%,A21468,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21468,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,14.37,ppt,,,,,,A21468,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-18.83,ppt,,,,,,A21468,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.881,mg/kg,,,,25,%,A21469,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,0,y,,,,,,A21469,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,15.12,ppt,,,,,,A21469,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-18.51,ppt,,,,,,A21469,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.85,mg/kg,,,,25,%,A21470,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,0,y,,,,,,A21470,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,14.75,ppt,,,,,,A21470,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-18.38,ppt,,,,,,A21470,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.718,mg/kg,,,,25,%,A21471,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,1,y,,,,,,A21471,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,13,ppt,,,,,,A21471,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-18.96,ppt,,,,,,A21471,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,0.977,mg/kg,,,,25,%,A21472,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,0,y,,,,,,A21472,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,13.77,ppt,,,,,,A21472,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-18.79,ppt,,,,,,A21472,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,1.026,mg/kg,,,,25,%,A21473,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,2,y,,,,,,A21473,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,13.79,ppt,,,,,,A21473,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-18.65,ppt,,,,,,A21473,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,1.25,mg/kg,,,,25,%,A21474,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,13.92,ppt,,,,,,A21474,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-18.7,ppt,,,,,,A21474,undefined,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,0.924,mg/kg,,,,25,%,A21475,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,2,y,,,,,,A21475,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,15.16,ppt,,,,,,A21475,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-18.18,ppt,,,,,,A21475,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,1.946,mg/kg,,,,25,%,A21476,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,2,y,,,,,,A21476,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,14.47,ppt,,,,,,A21476,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-18.64,ppt,,,,,,A21476,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,0.523,mg/kg,,,,25,%,A21477,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,0,y,,,,,,A21477,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,14.23,ppt,,,,,,A21477,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-18.79,ppt,,,,,,A21477,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,0.567,mg/kg,,,,25,%,A21478,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,0,y,,,,,,A21478,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,13.41,ppt,,,,,,A21478,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-19.2,ppt,,,,,,A21478,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,4.997,mg/kg,,,,25,%,A21479,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,6,y,,,,,,A21479,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,14.96,ppt,,,,,,A21479,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-19.2,ppt,,,,,,A21479,adult,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,HG,LI,W,0.721,mg/kg,,,,25,%,A21480,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,AGMEA,WO,,0,y,,,,,,A21480,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,N15D,MU,D,13.47,ppt,,,,,,A21480,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,F,C13D,MU,D,-18.87,ppt,,,,,,A21480,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.231,mg/kg,,,,25,%,A21481,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,0,y,,,,,,A21481,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,17.24,ppt,,,,,,A21481,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-17.47,ppt,,,,,,A21481,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.887,mg/kg,,,,25,%,A21482,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,AGMEA,WO,,2,y,,,,,,A21482,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,N15D,MU,D,13.54,ppt,,,,,,A21482,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,C13D,MU,D,-18.81,ppt,,,,,,A21482,juvenile,Riget
Greenland,A110,Qeqertarsuaq AMAP,2001,Phoca hispida,M,HG,LI,W,0.766,mg/kg,,,,25,%,A21483,juvenile,Riget
